date,stock1,stock2,stock3,stock4,lot1,lot2,lot3,lot4,value1,value2,value3,value4,stock_value_total,cash,accrued_fee,nav,is_rebalance,is_payfee
2020-06-25,2573062,851607,497280,2572066,14,18,12,9,38318.1764,41081.8122,46848.0,45855.4077,172103.3963,2715.0102981491764,33.01771509443365,174785.38888305475,False,False
2020-06-26,2573062,851607,497280,2572066,14,18,12,9,38599.9278,40851.313200000004,46656.0,45096.3333,171203.5743,2715.0102981491764,33.25591450112277,173885.32868364805,False,False
2020-06-27,2573062,851607,497280,2572066,14,18,12,9,38599.9278,40851.313200000004,46656.0,45096.3333,171203.5743,2715.0102981491764,33.49411358151133,173885.09048456766,False,False
2020-06-28,2573062,851607,497280,2572066,14,18,12,9,38599.9278,40851.313200000004,46656.0,45096.3333,171203.5743,2715.0102981491764,33.73231233559978,173884.85228581357,False,False
2020-06-29,2573062,851607,497280,2572066,14,18,12,9,38832.6778,40748.817599999995,45708.00000000001,45260.2296,170549.72499999998,2715.0102981491764,33.96961507941596,173230.76568306977,False,False
2020-06-30,851607,2572066,497280,2572067,19,8,11,15,43218.621699999996,40736.6736,42856.0,43135.764,169947.0593,5321.345398149177,34.209662250762634,175234.19503589842,True,False
2020-07-01,851607,2572066,497280,2572067,19,8,11,15,44035.6179,42023.76,44264.0,43179.528,173502.90589999998,5321.345398149177,34.45458011601729,178789.79671803315,False,False
2020-07-02,851607,2572066,497280,2572067,19,8,11,15,44623.039000000004,42813.384000000005,44363.0,43792.2105,175591.6335,5321.345398149177,34.70235891645295,180878.2765392327,False,False
2020-07-03,851607,2572066,497280,2572067,19,8,11,15,44623.039000000004,42813.384000000005,44363.0,43792.2105,175591.6335,5321.345398149177,34.9501373774656,180878.0287607717,False,False
2020-07-04,851607,2572066,497280,2572067,19,8,11,15,44623.039000000004,42813.384000000005,44363.0,43792.2105,175591.6335,5321.345398149177,35.197915499055696,180877.7809826501,False,False
2020-07-05,851607,2572066,497280,2572067,19,8,11,15,44623.039000000004,42813.384000000005,44363.0,43792.2105,175591.6335,5321.345398149177,35.44569328122371,180877.53320486794,False,False
2020-07-06,851607,2572066,497280,2572067,19,8,11,15,45334.6118,44447.904,44517.0,45105.1005,179404.6163,5321.345398149177,35.6986939880797,184690.26300416107,False,False
2020-07-07,851607,2572066,497280,2572067,19,8,11,15,45315.8854,44400.448,44638.0,44622.54,178976.8734,5321.345398149177,35.95110839918129,184262.26768974998,False,False
2020-07-08,851607,2572066,497280,2572067,19,8,11,15,45971.2809,45498.103200000005,46244.0,45221.801999999996,182935.1861,5321.345398149177,36.2089448106741,188220.32255333848,False,False
2020-07-09,851607,2572066,497280,2572067,19,8,11,15,46776.479999999996,46406.1704,46816.0,45498.9675,185497.61789999998,5321.345398149177,36.47029104951429,190782.49300709966,False,False
2020-07-10,851607,2572066,497280,2572067,19,8,11,15,46514.3218,46248.2456,46024.00000000001,45703.195499999994,184489.7629,5321.345398149177,36.73025630705826,189774.37804184214,False,False
2020-07-11,851607,2572066,497280,2572067,19,8,11,15,46514.3218,46248.2456,46024.00000000001,45703.195499999994,184489.7629,5321.345398149177,36.990221208485444,189774.1180769407,False,False
2020-07-12,851607,2572066,497280,2572067,19,8,11,15,46514.3218,46248.2456,46024.00000000001,45703.195499999994,184489.7629,5321.345398149177,37.25018575379632,189773.8581123954,False,False
2020-07-13,851607,2572066,497280,2572067,19,8,11,15,45259.7081,44447.904,43010.0,44682.0585,177399.6706,5321.345398149177,37.50043748778591,182683.51556066138,False,False
2020-07-14,851607,2572066,497280,2572067,19,8,11,15,45240.9836,44376.8384,43197.0,44740.4085,177555.23049999998,5321.345398149177,37.750901974718325,182838.82499617446,False,False
2020-07-15,851607,2572066,497280,2572067,19,8,11,15,44960.099,44653.206399999995,43208.0,45207.2145,178028.5199,5321.345398149177,38.002014460192534,183311.863283689,False,False
2020-07-16,851607,2572066,497280,2572067,19,8,11,15,43817.839900000006,44621.6216,42416.0,44550.7695,175406.231,5321.345398149177,38.2495344251017,180689.3268637241,False,False
2020-07-17,851607,2572066,497280,2572067,19,8,11,15,43836.564399999996,44511.0744,43043.0,44973.8115,176364.4503,5321.345398149177,38.4983666801205,181647.29733146908,False,False
2020-07-18,851607,2572066,497280,2572067,19,8,11,15,43836.564399999996,44511.0744,43043.0,44973.8115,176364.4503,5321.345398149177,38.74719859427319,181647.04849955492,False,False
2020-07-19,851607,2572066,497280,2572067,19,8,11,15,43836.564399999996,44511.0744,43043.0,44973.8115,176364.4503,5321.345398149177,38.99603016756026,181646.79966798163,False,False
2020-07-20,851607,2572066,497280,2572067,19,8,11,15,44978.825399999994,46090.3208,45287.0,45834.4845,182190.63069999998,5321.345398149177,39.25284246902324,187472.72325568018,False,False
2020-07-21,851607,2572066,497280,2572067,19,8,11,15,45166.0818,45849.4856,44638.0,46009.5375,181663.1049,5321.345398149177,39.50893178060637,186944.94136636853,False,False
2020-07-22,851607,2572066,497280,2572067,19,8,11,15,44716.667199999996,45474.4144,44682.0,45776.1345,180649.21610000002,5321.345398149177,39.76363185261509,185930.79786629658,False,False
2020-07-23,851607,2572066,497280,2572067,19,8,11,15,43948.919,44479.4888,43604.0,45148.8645,177181.27229999998,5321.345398149177,40.0135809677744,182462.60411718138,False,False
2020-07-24,851607,2572066,497280,2572067,19,8,11,15,43611.859000000004,44179.432,42922.0,44696.646,175409.937,5321.345398149177,40.26110325382533,180691.02129489538,False,False
2020-07-25,851607,2572066,497280,2572067,19,8,11,15,43611.859000000004,44179.432,42922.0,44696.646,175409.937,5321.345398149177,40.508625200804644,180690.7737729484,False,False
2020-07-26,851607,2572066,497280,2572067,19,8,11,15,43611.859000000004,44179.432,42922.0,44696.646,175409.937,5321.345398149177,40.75614680871279,180690.5262513405,False,False
2020-07-27,851607,2572066,497280,2572067,19,8,11,15,44641.7654,45600.7544,43835.0,45411.4425,179488.9623,5321.345398149177,41.00925578344066,184769.29844236575,False,False
2020-07-28,851607,2572066,497280,2572067,19,8,11,15,44285.979,45150.6688,43549.00000000001,44857.11,177842.75780000002,5321.345398149177,41.260109336786364,183122.8430888124,False,False
2020-07-29,851607,2572066,497280,2572067,19,8,11,15,45016.2763,46556.1984,45144.0,45571.906500000005,182288.3812,5321.345398149177,41.51705244156556,187568.2095457076,False,False
2020-07-30,851607,2572066,497280,2572067,19,8,11,15,45109.904500000004,47630.0864,45573.0,45659.433,183972.4239,5321.345398149177,41.77630210217612,189251.992996047,False,False
2020-07-31,851607,2572066,497280,2572067,19,8,11,15,45746.5736,48617.116,46013.0,45980.361,186357.05060000002,5321.345398149177,42.03881801956796,191636.35718012962,False,False
2020-08-01,851607,2572066,497280,2572067,19,8,11,15,45746.5736,48617.116,46013.0,45980.361,186357.05060000002,5321.345398149177,42.30133357734896,191636.09466457184,False,False
2020-08-02,851607,2572066,497280,2572067,19,8,11,15,45746.5736,48617.116,46013.0,45980.361,186357.05060000002,5321.345398149177,42.56384877551961,191635.83214937366,False,False
2020-08-03,851607,2572066,497280,2572067,19,8,11,15,47525.5037,49983.1648,47465.0,46841.034,191814.7025,5321.345398149177,42.833839849559844,197093.2140582996,False,False
2020-08-04,851607,2572066,497280,2572067,19,8,11,15,48368.1537,50401.6648,47465.0,47176.551,193411.3695,5321.345398149177,43.106017768817786,198689.60888038037,False,False
2020-08-05,851607,2572066,497280,2572067,19,8,11,15,48948.6474,52075.6664,47630.0,47585.0055,196239.3193,5321.345398149177,43.38206921906488,201517.28262893012,False,False
2020-08-06,851607,2572066,497280,2572067,19,8,11,15,49547.8656,51538.72239999999,46409.0,47730.883499999996,195226.47149999999,5321.345398149177,43.65673282841958,200504.16016532073,False,False
2020-08-07,851607,2572066,497280,2572067,19,8,11,15,48686.4892,51862.468,44154.0,46972.323000000004,191675.2802,5321.345398149177,43.92653141590632,196952.6990667333,False,False
2020-08-08,851607,2572066,497280,2572067,19,8,11,15,48686.4892,51862.468,44154.0,46972.323000000004,191675.2802,5321.345398149177,44.19632963380595,196952.4292685154,False,False
2020-08-09,851607,2572066,497280,2572067,19,8,11,15,48686.4892,51862.468,44154.0,46972.323000000004,191675.2802,5321.345398149177,44.466127482118985,196952.15947066707,False,False
2020-08-10,851607,2572066,497280,2572067,19,8,11,15,47974.9164,51025.4672,42966.0,46782.684,188749.0676,5321.345398149177,44.731916450434966,194025.68108169874,False,False
2020-08-11,851607,2572066,497280,2572067,19,8,11,15,46401.9691,49738.3816,42284.0,46359.6405,184783.99120000002,5321.345398149177,44.99227344314962,190060.344324706,False,False
2020-08-12,851607,2572066,497280,2572067,19,8,11,15,47675.3073,50180.5704,42751.5,47118.201,187725.5787,5321.345398149177,45.25665965112867,193001.66743849806,False,False
2020-08-13,851607,2572066,497280,2572067,19,8,11,15,48199.623700000004,51041.26,43912.0,47147.376000000004,190300.2597,5321.345398149177,45.524572457208805,195576.08052569194,False,False
2020-08-14,851607,2572066,497280,2572067,19,8,11,15,48143.4464,50756.9952,43505.0,46972.323000000004,189377.7646,5321.345398149177,45.79122120436729,194653.3187769448,False,False
2020-08-15,851607,2572066,497280,2572067,19,8,11,15,48143.4464,50756.9952,43505.0,46972.323000000004,189377.7646,5321.345398149177,46.05786958625352,194653.0521285629,False,False
2020-08-16,851607,2572066,497280,2572067,19,8,11,15,48143.4464,50756.9952,43505.0,46972.323000000004,189377.7646,5321.345398149177,46.324517602867985,194652.7854805463,False,False
2020-08-17,851607,2572066,497280,2572067,19,8,11,15,49061.0001,52162.5256,44473.0,47424.5415,193121.0672,5321.345398149177,46.59629306599202,198395.81630508316,False,False
2020-08-18,851607,2572066,497280,2572067,19,8,11,15,49866.199199999995,53362.7528,45012.0,47701.707,195942.65899999999,5321.345398149177,46.871933351067476,201217.13246479814,False,False
2020-08-19,851607,2572066,497280,2572067,19,8,11,15,49791.2974,53402.2344,44924.00000000001,47482.893000000004,195600.4248,5321.345398149177,47.1471044445809,200874.6230937046,False,False
2020-08-20,851607,2572066,497280,2572067,19,8,11,15,49697.6692,53244.30959999999,46343.0,47599.5945,196884.5733,5321.345398149177,47.424034268681865,202158.49466388047,False,False
2020-08-21,851607,2572066,497280,2572067,19,8,11,15,49622.767400000004,53275.894400000005,45705.0,47672.532,196276.1938,5321.345398149177,47.70013031685156,201549.8390678323,False,False
2020-08-22,851607,2572066,497280,2572067,19,8,11,15,49622.767400000004,53275.894400000005,45705.0,47672.532,196276.1938,5321.345398149177,47.9762259868075,201549.56297216236,False,False
